shot	act	dur_s	chips	prompt_sha	status	flow_clip_id	file	sha256	got_dur	attempts	note
69	3	8	@nong_daeng,@noodle_shop	ce3efbdf7a37474bc70bb4b807e99af8a68ba7ed3f1cf3042c109cf9e5d1a014	verified		C:\mooniex\out\banchi-ACT3\shot-69.mp4	7eaa19902a2d389fd3cc7f0dd0b58de3a8b9db4dd3549a1e600dff1f5a9fd11a	8.0s	1	
70	3	4	@lung_somchai,@noodle_shop	10a46ccf2fe79de5906a991759802763fd34ea359c478717685c0a1652e4ce06	verified		/Users/gob/Desktop/banchi-ACT3/shot-70.mp4	7a6ca077086b26aa467e633ca8d324ab25fd5420848f15cec3163e30a9e1ced9	4.0s 1080x1920	1	
71	3	10	@nong_daeng,@lung_somchai,@noodle_shop	306d33d2461f8c7fba23251d303fa6b4b724558bb791528698177daf7214091a	verified		/Users/gob/Desktop/banchi-FIX/shot-71.mp4	8d1715638d5fbcb049fa49ef8f820c363fd3c6ec411f6b964132c836a5736c40	10.0s 1080x1920	1	
72	3	8	@nong_daeng,@noodle_shop	b3a19e90432e7ab784072ef7ff5a3e6c7b5f5ad57577ec026535a316b8f94aa1	verified		C:\mooniex\out\banchi-ACT3\shot-72.mp4	3b35e60606c2f95cf82bb446eef9d07b4b8274ea8803a7acfa9b9b8d1e6a4bf4	8.0s	1	
73	3	10	@lung_somchai,@noodle_shop	9117708d3b71c83804b5ec3269037aefaff2d4da052fea59aca82eff10353950	verified		/Users/gob/Desktop/banchi-ACT3/shot-73.mp4	7c02c5d21874518c9777b4a73bda0b52bd1e69808964353acada81d9a1b72eff	10.0s 1080x1920	1	
74	3	6	@nong_daeng,@lung_somchai,@noodle_shop	6a12f9bcf4424ba64bb9d9857e7086f0c8d27d3ef80c165cf23a0d6133790d7e	verified		/Users/gob/Desktop/banchi-ACT3/shot-74.mp4	af32d2ef6e12e2cb41391807bf7e66289fe3a74c95327b3a5f56a6905727e28d	6.0s 1080x1920	1	
75	3	8	@nong_daeng,@noodle_shop	b715fb15877b5eaae768b864f4c5165bc2b25e63470d20ab7137b34418b1b419	verified		/Users/gob/Desktop/banchi-ACT3/shot-75.mp4	3b5ed4901adaefed737b3ae37dca46b16696b6babb15c2d76b4f88b61425d96f	8.0s 1080x1920	1	
76	3	10	@lung_somchai,@nong_daeng,@noodle_shop	5881ed682d20471740909bd0b3ad04b68c620d5581e237d5b1787a267e9f291d	verified		/Users/gob/Desktop/banchi-FIX/shot-76.mp4	6fab23aaee60ebd93aa8d4b31c3d7c8d40b62989c7aacf86e313096e7474ef42	10.0s 1080x1920	1	
77	3	8	@lung_somchai,@noodle_shop	5c184a2479e0b6a8f9c1813c2bb3e94667aa335f3d536b45c7a936fbf762fcd7	verified		C:\mooniex\out\banchi-ACT3\shot-77.mp4	8f11516749835b5862aa2783205864e405309e9f595a832460b69ee63da87da7	8.0s	1	
78	3	4	@lung_somchai,@noodle_shop	2231da0f96d4d70a4ed43b309898679412b8db89c07b39812a09434336372a48	verified		C:\mooniex\out\banchi-ACT3\shot-78.mp4	30e3cf47063cdda0aaf61df33a9c5500f5c30c6c7535d8c0d22332f2012f0982	4.0s	1	
79	3	6	@lung_somchai,@noodle_shop	533e7aa65d558fd6852b4d560e557c430dd6c1e91a7c5381382c4200ba62ab11	verified		C:\mooniex\out\banchi-ACT3\shot-79.mp4	d97e3adf33296981de64d1161d49b32cc4bef38ba2b921dfaeb60dc8cb262db9	6.0s	1	
80	3	8	@lung_somchai,@nong_daeng,@noodle_shop	eaee7ff20445cafae2bca4f2a8acb59074155a762bfa2289e5182b441d91dbeb	verified		C:\mooniex\out\banchi-ACT3\shot-80.mp4	44cc59e25fc656bd13ff0a653c65a7317ebfa140145090633efeee12995b6523	8.0s	1	
81	3	8	@nong_daeng,@noodle_shop	74bd869508b60725cd2592572f727742341927af61d7b19f60c78a47b4e5b957	verified		C:\mooniex\out\banchi-ACT3\shot-81.mp4	d4fa295e079332989d251313d4cefc299e6ecb017d342a8e4a5ee5b9a59ad3eb	8.0s	1	
82	3	6	@grandma_pranom,@upstairs_bedroom	7de95425ff6d965f6d21a50bc08cef907de6d2b28be07ab7ee23b8c4cf1eac86	verified		C:\mooniex\out\banchi-ACT3\shot-82.mp4	53f262187ba2ba80f237c0cf6869422de284694e3eead413d23f63e732911a11	6.0s	1	
