shot	act	dur_s	chips	prompt_sha	status	flow_clip_id	file	sha256	got_dur	attempts	note
143	6	8	@lung_somchai,@nong_daeng,@upstairs_bedroom	983a26dfdab282213edb7b31d473767fe2ce04c1a2d321e856cdc079994b6f9c	verified		/Users/gob/Desktop/banchi-FIX/shot-143.mp4	3b3415c1c947b0e433f48fbbfffcc0fa0be19e85514978ae78aebca6bea682a5	8.0s 1080x1920	1	
144	6	8	@nong_daeng,@cop_wit,@noodle_shop	c6c6597cb813baf12f72d7193d922834d5a6df52a30f648ebabe61cd1e14280a	verified		/Users/gob/Desktop/banchi-ACT6/shot-144.mp4	ca06c8cf6ee4e3bcdaee7ad8c74629d9851f4a8cf54315da8bc879366e43cee8	8.0s 1080x1920	1	
145	6	8	@nong_daeng,@cop_wit,@noodle_shop	39cfc452aef5eee832d0e838c1276f70ac434088e0e60b886d562b7682871973	verified		/Users/gob/Desktop/banchi-ACT6/shot-145.mp4	c13c9f0a5db766c2af60d6ed4d11a074a4d50d9a1ad28193367a20e084ecee95	8.0s 1080x1920	1	
146	6	10	@nong_daeng,@cop_wit,@noodle_shop	3f60eb5b5dc641bba3731467a6e895de262f8ba1a24d303e9a47797e1ebd0a1e	verified		/Users/gob/Desktop/banchi-ACT6/shot-146.mp4	cac22a7b8f8dd63a8b87657965f34f95025d7008d258c6ce078b640c9bdf98d2	10.0s 1080x1920	1	
147	6	8	@cop_wit,@nong_daeng,@noodle_shop	8dbd8ba92b8f9c883c9940d20aa241cec02196fb45af46a275aa96171fc67131	verified		/Users/gob/Desktop/banchi-ACT6/shot-147.mp4	38b5b6b971ab00d16e92a3930c6c4ecd1f7e0a5166c9306dc00506db3d26e600	8.0s 1080x1920	1	
148	6	10	@cop_wit,@nong_daeng,@noodle_shop	ade4c42467def9d80f857bb64fc1a035db652d2fa04e9e48adb5c7a1c3a9515c	verified		/Users/gob/Desktop/banchi-ACT6/shot-148.mp4	a65c6ca0dd19a647b834b9678801985235a3ffb5093c8fb32ed93c2cc3fffbad	10.0s 1080x1920	1	
149	6	8	@cop_wit,@lung_somchai,@noodle_shop	70851353030a291a36b7e99b08db9df0de6c481e08b0eb6263fd71fa0d3ccddd	verified		/Users/gob/MoonieXHQ/Work/task-cd5b0d94/out/shot-149.mp4	86267f277c72baf1d20bee58c338aa0d3694a97c6255cf0af7fb9f66182388c1	8.0s 1080x1920	5	
150	6	6	@cop_wit,@lung_somchai,@noodle_shop	b4a4e1ee38c4018805a90d7d2b5aeb9cb3e1f1f0fc34c6d3425364646055b2e8	verified		/Users/gob/Desktop/banchi-refire-0923/batch4/shot-150.mp4	80bf5739a7d2581d6ab2c9122c5b8e21962b9a4aec13d563453630654da92721	6.0s 1080x1920	3	
151	6	8	@cop_wit,@lung_somchai,@noodle_shop	cb319452140cd1e70044e54f4f46575e0753a64c425d0b2ff47cfc66881a8efe	verified		/Users/gob/Desktop/banchi-shoot-0923b/shot-151.mp4	11f642a6eed29bb381beb637c2f621e80dba6c997bfc8fe04ed83ecb8a1e3d00	8.0s 1080x1920	4	
152	6	6	@lung_somchai,@back_alley	0eecaf35f12206cfaf660af096061f4fc4b2ae112cfb1d0fd9ba788a2378b824	verified		/Users/gob/Desktop/banchi-ACT6/shot-152.mp4	d81b8b2fdf03da621b95f677b8ba888de2f05c83c2c793680a7e75da79886991	6.0s 1080x1920	1	
153	6	8	@lender_cherd,@lung_somchai,@back_alley	78e87d3b2d9e5b71519c0558ada3ea1763970ef2a3b36ace0d498df2f7de1ca0	verified		/Users/gob/Desktop/banchi-ACT6/shot-153.mp4	cb2c91e11362b430c561c65d2018f73d7bacd70406d9bf3ccd97a720d5876b50	8.0s 1080x1920	1	
154	6	10	@lender_cherd,@lung_somchai,@back_alley	01caea957df6f078cad416e8a846dfd7abcf2f0632324e53137508f188be03eb	verified		/Users/gob/Desktop/banchi-ACT6/shot-154.mp4	39cf552ebbeab40d83fcc2cd76656e6ecbe6092c93183f936fe33db0ff71fca7	10.0s 1080x1920	1	
155	6	8	@lung_somchai,@lender_cherd,@back_alley	2d32a13dcc8637810c79b22b393b14d066ecc08937e0f12cd3779647248b8ff8	verified		/Users/gob/Desktop/banchi-ACT6/shot-155.mp4	dba13bffa168d4c4568d8b1ea60509fb157bd8b82ee61a14f98aadc8e3d98401	8.0s 1080x1920	1	
156	6	10	@cop_wit,@lender_cherd,@back_alley	d0f68239b7457ddee1eecc912e3b63eafe972fbbb644451b681d230822600056	verified		/Users/gob/Desktop/banchi-shoot-0923b/shot-156.mp4	233230677700a1809228b090e4e497ea5ab5c7341edf0f860f031e12f46404b5	10.0s 1080x1920	2	
178	6	6	@cop_wit,@nong_daeng,@noodle_shop	04094df643dcb10521ba1a295b019cdce5376762c962690a8ae669b1097e1cf2	verified		/Users/gob/Desktop/banchi-refire-0923/take2/shot-178.mp4	deecbff52f7fe8c2fda8e9054653a441397c0040b8117c17ec9497e8d0decd5e	6.0s 1080x1920	1	
179	6	6	@cop_wit_uniform_A,@noodle_shop	91f4675290db845fcaa0351b18e209fe2a48d8fb6c69cc1d669282650dd840a7	verified		/Users/gob/Desktop/banchi-refire-0923/batch6/shot-179.mp4	196616b17711df2f4292c8f01206b989eef0930b5bb77440d998876f0b4c6186	6.0s 1080x1920	3	
180	6	8	@lung_somchai,@nong_daeng,@noodle_shop	e622f50b99d70a475ed3bfcfa010431c44694c0c88742f76e944f80851f22a3c	verified		/Users/gob/Desktop/banchi-refire-0923/take2/shot-180.mp4	53e9555c00a42ebe688624c1c04d8adca30602ec370866c36d131a6e51f156ef	8.0s 1080x1920	1	
181	6	10	@cop_wit_uniform_A,@lung_somchai,@noodle_shop	f86fd7497d3dc09b92300900449e89a2ca12e56a61e32b8e3a05709f14b75eb8	verified		/Users/gob/Desktop/banchi-refire-0923/take2/shot-181.mp4	e432c893df1e6ecbb3dd12dd38b2b9577f62e0d1e5671b48ae08c4d6e66b356e	10.0s 1080x1920	1	
182	6	8	@lung_somchai,@cop_wit_uniform_A,@noodle_shop	c3a69f9a6ef14f22eea7f10d861a290ab81eebbf933505334c8022e9cc6a255e	verified		/Users/gob/Desktop/banchi-refire-0923/batch4/shot-182.mp4	64ef5f5e8a514e0baa11522ec53c6745334dca4040960b6e6a03efa57a3f1b04	8.0s 1080x1920	1	
183	6	8	@cop_wit,@lender_cherd,@back_alley,@police_uniform	018d87e876dbbb3566d6011d9a9ee33aa807a9ea50f8faafd12227d426af49bb	needs_model					0	chip never attached: @police_uniform
184	6	10	@cop_wit,@lender_cherd,@back_alley,@police_uniform	384438df6d127cbad2b1ca1522233093be59a1ea6ac607085ce7a11c8ed86849	failed					1	timeout
185	6	8	@lender_cherd,@cop_wit,@back_alley,@police_uniform	5d492e1479fa4e35fa433dd515f8d8c8a3fe3ce0581c9a2a738e5d0e85f33d5d	failed					1	timeout
186	6	8	@cop_wit,@lender_cherd,@back_alley,@police_uniform	7fa4c11ae800232b37486da3ad164606b14b4411a3e70b45020d9bc815530bc5	failed					1	timeout
187	6	6	@lung_somchai,@back_alley	70928f86c762659c2a989bfca676d644716c2b8a2c05e4e0a798de7d66700491	verified		/Users/gob/Desktop/banchi-shoot-0923b/shot-187.mp4	a9b9d37c58be32c462186c953dfb1e5c88f218076f8669f90c9797158d2b2f3a	6.0s 1080x1920	1	
